score_id,date,country_code,currency,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_weight,labor_weight,growth_weight,mandate_type,cb_pressure_normalized,cb_strength_score,direction_score,strength_label,trend_label,confidence,categories_available,total_contributors,processed_at
134,2020-08-28,AU,AUD,-4.684583,-0.440927,0.002557,2,2,2,1.5000,1.0000,0.5000,dual,-2.488841,-1.461517,-2.124916,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
135,2020-08-30,AU,AUD,-4.684583,-0.440927,0.002557,2,2,2,1.5000,1.0000,0.5000,dual,-2.488841,-1.466693,-2.124916,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
136,2020-08-31,AU,AUD,-4.684583,-0.440927,0.002557,2,2,2,1.5000,1.0000,0.5000,dual,-2.488841,-1.450435,-2.124916,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
137,2020-09-01,AU,AUD,-4.684583,-0.440927,0.002557,2,2,2,1.5000,1.0000,0.5000,dual,-2.488841,-1.133784,-2.728792,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
138,2020-09-02,AU,AUD,-4.684583,-0.440927,-0.543443,2,2,2,1.5000,1.0000,0.5000,dual,-2.579841,-1.185100,-2.819792,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
139,2020-09-03,AU,AUD,-4.684583,-0.440927,-0.543443,2,2,2,1.5000,1.0000,0.5000,dual,-2.579841,-1.188025,-2.819792,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
140,2020-09-04,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.187279,-2.820420,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
141,2020-09-07,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.303321,-2.820420,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
142,2020-09-08,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.323140,-2.793148,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
143,2020-09-09,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.323058,-2.793148,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
144,2020-09-11,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.321966,-0.325857,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
145,2020-09-14,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.318785,-0.325857,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
146,2020-09-15,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.328494,-0.325857,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
147,2020-09-16,AU,AUD,-4.684583,-0.440927,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.580469,-1.223544,-0.325857,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
148,2020-09-17,AU,AUD,-4.684583,0.185854,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.371542,-1.177944,-0.116930,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
149,2020-09-18,AU,AUD,-4.684583,0.185854,-0.547214,2,2,2,1.5000,1.0000,0.5000,dual,-2.371542,-1.181741,0.079225,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
150,2020-09-22,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.149209,0.123588,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
151,2020-09-23,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.137108,0.123588,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
152,2020-09-28,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.197029,0.123588,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
153,2020-09-29,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.178821,0.123588,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
154,2020-09-30,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.211659,0.123588,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
155,2020-10-01,AU,AUD,-4.684583,0.185854,-0.281037,2,2,2,1.5000,1.0000,0.5000,dual,-2.327179,-1.130498,0.075786,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
156,2020-10-02,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.180566,0.025270,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
157,2020-10-05,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.212660,0.025270,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
158,2020-10-07,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.214796,0.025270,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
159,2020-10-08,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.204397,0.025270,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
160,2020-10-09,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.185626,0.111146,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
161,2020-10-13,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.167727,0.111146,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
162,2020-10-14,AU,AUD,-4.684583,0.185854,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.377695,-1.161044,0.111146,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
163,2020-10-15,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.335706,0.106356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
164,2020-10-16,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.381382,0.106356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
165,2020-10-21,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.520832,0.106356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
166,2020-10-22,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.598704,0.106356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
167,2020-10-23,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.572424,0.106356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
168,2020-10-26,AU,AUD,-4.684583,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-2.382485,-1.573797,0.197356,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
169,2020-10-28,AU,AUD,-0.917606,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-0.498996,-0.234366,2.080845,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
170,2020-10-29,AU,AUD,-0.917606,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-0.498996,-0.267035,2.081473,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
171,2020-10-30,AU,AUD,-0.917606,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-0.498996,-0.394699,2.081473,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
172,2020-11-02,AU,AUD,-0.917606,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-0.498996,-0.384988,2.081473,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
173,2020-11-03,AU,AUD,-0.917606,0.171485,-0.584132,2,2,2,1.5000,1.0000,0.5000,dual,-0.498996,-0.181775,2.081473,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
174,2020-11-04,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.152121,2.116596,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
175,2020-11-05,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.135356,2.116596,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
176,2020-11-06,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.106854,2.116596,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
177,2020-11-09,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.103618,2.116596,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
178,2020-11-10,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.178990,1.907669,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
179,2020-11-12,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.176602,1.907669,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
180,2020-11-13,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.131470,1.863306,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
181,2020-11-15,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.195982,1.863306,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
182,2020-11-16,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.194760,1.863306,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
183,2020-11-17,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.193223,1.863306,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
184,2020-11-18,AU,AUD,-0.917606,0.171485,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.463873,-0.251459,1.863306,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
185,2020-11-19,AU,AUD,-0.917606,0.610904,-0.373393,2,2,2,1.5000,1.0000,0.5000,dual,-0.317400,-0.096891,2.009779,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
186,2020-11-20,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.070995,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
187,2020-11-23,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.060872,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
188,2020-11-25,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.072394,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
189,2020-11-26,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.079775,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
190,2020-11-27,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.134898,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
191,2020-11-29,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.136341,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
192,2020-11-30,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.114490,2.048903,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
193,2020-12-01,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.146311,2.053693,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
194,2020-12-02,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.110656,2.053693,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
195,2020-12-03,AU,AUD,-0.917606,0.610904,-0.441746,2,2,2,1.5000,1.0000,0.5000,dual,-0.328792,-0.124768,2.053693,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
196,2020-12-04,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.087912,2.099338,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
197,2020-12-07,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.069564,2.099338,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
198,2020-12-08,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.030586,2.099338,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
199,2020-12-10,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.018256,0.215849,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
200,2020-12-14,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.023797,0.215849,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
201,2020-12-15,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.082528,0.215849,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
202,2020-12-16,AU,AUD,-0.917606,0.610904,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.283147,-0.039389,0.215849,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
203,2020-12-17,AU,AUD,-0.917606,0.498848,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.320500,-0.060535,0.178496,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
204,2020-12-18,AU,AUD,-0.917606,0.498848,-0.167875,2,2,2,1.5000,1.0000,0.5000,dual,-0.320500,-0.062121,0.143373,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
205,2020-12-22,AU,AUD,-0.917606,0.498848,0.882778,2,2,2,1.5000,1.0000,0.5000,dual,-0.145391,0.087678,0.318482,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
206,2020-12-23,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.316011,0.572577,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
207,2020-12-24,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.272111,0.572577,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
208,2021-01-04,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.282151,0.572577,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
209,2021-01-05,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.357233,0.572577,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
210,2021-01-06,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.352416,0.572577,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
211,2021-01-07,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.357266,0.572577,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
212,2021-01-08,AU,AUD,-0.917606,0.498848,2.407345,2,2,1,1.5000,1.0000,0.5000,dual,0.108704,0.436707,0.572577,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
213,2021-01-11,AU,AUD,-0.917606,0.498848,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.041277,0.279569,0.422596,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
214,2021-01-15,AU,AUD,-0.917606,0.498848,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.041277,0.289374,0.422596,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
215,2021-01-18,AU,AUD,-0.917606,0.498848,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.041277,0.312860,0.276123,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
216,2021-01-19,AU,AUD,-0.917606,0.498848,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.041277,0.292147,0.287515,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
217,2021-01-20,AU,AUD,-0.917606,0.498848,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.041277,0.355926,0.287515,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
218,2021-01-21,AU,AUD,-0.917606,0.597209,1.507462,2,2,1,1.5000,1.0000,0.5000,dual,-0.008490,0.370905,0.320302,mild_strong,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
219,2021-01-22,AU,AUD,-0.917606,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.595591,-0.268683,-0.266799,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
220,2021-01-26,AU,AUD,-0.917606,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.595591,-0.261139,-0.266799,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
221,2021-01-27,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-0.114421,-0.142651,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
222,2021-01-28,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-0.238168,-0.142651,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
223,2021-01-29,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-0.244496,-0.142651,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
224,2021-02-01,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-0.269525,-0.142651,neutral,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
225,2021-02-02,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-0.860275,-0.142651,mild_weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
226,2021-02-03,AU,AUD,-0.669310,0.597209,-2.015145,2,2,1,1.5000,1.0000,0.5000,dual,-0.471443,-1.447823,-0.188296,weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
227,2021-02-05,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-1.220099,-0.089414,weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
228,2021-02-08,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-1.178558,-0.089414,weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
229,2021-02-12,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-0.920007,-0.089414,mild_weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
230,2021-02-14,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-0.893668,-0.089414,mild_weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
231,2021-02-15,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-0.916031,-0.089414,mild_weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
232,2021-02-17,AU,AUD,-0.669310,0.597209,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.372561,-1.061707,-0.089414,weak,weakening,medium,3,5,2026-05-03T20:30:00.072964+00:00
233,2021-02-18,AU,AUD,-0.669310,1.434237,-1.421856,2,2,1,1.5000,1.0000,0.5000,dual,-0.093552,-0.964262,0.226948,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
234,2021-02-19,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.616031,0.438926,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
235,2021-02-23,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.645864,0.263817,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
236,2021-02-25,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.632636,0.009722,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
237,2021-02-26,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.639159,0.009722,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
238,2021-03-01,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.638183,0.009722,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
239,2021-03-02,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.575673,0.009722,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
240,2021-03-03,AU,AUD,-0.669310,1.434237,-0.149993,2,2,1,1.5000,1.0000,0.5000,dual,0.118426,-0.535237,0.009722,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
241,2021-03-04,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.569239,0.011560,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
242,2021-03-05,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.648209,0.011560,mild_weak,flat,medium,3,5,2026-05-03T20:30:00.072964+00:00
243,2021-03-08,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.659762,0.161541,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
244,2021-03-09,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.658816,0.161541,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
245,2021-03-12,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.736314,0.161541,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
246,2021-03-16,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.658080,0.161541,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
247,2021-03-17,AU,AUD,-0.669310,1.434237,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.120264,-0.650304,0.161541,mild_weak,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
248,2021-03-18,AU,AUD,-0.669310,2.471056,-0.138960,2,2,1,1.5000,1.0000,0.5000,dual,0.465871,-0.205904,0.474361,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
249,2021-03-19,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.269247,1.045681,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
250,2021-03-23,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.296142,1.045681,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
251,2021-03-24,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,0.007683,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
252,2021-03-25,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,0.080329,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
253,2021-03-26,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.093937,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
254,2021-03-29,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.088015,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
255,2021-03-30,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.113705,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
256,2021-03-31,AU,AUD,-0.669310,2.471056,-0.233643,2,2,1,1.5000,1.0000,0.5000,dual,0.450090,-0.085376,0.921533,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
257,2021-04-01,AU,AUD,-0.669310,2.471056,0.362672,2,2,1,1.5000,1.0000,0.5000,dual,0.549476,-0.095222,0.922037,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
258,2021-04-02,AU,AUD,-0.669310,2.471056,0.362672,2,2,1,1.5000,1.0000,0.5000,dual,0.549476,-0.086959,0.922037,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
259,2021-04-05,AU,AUD,-0.669310,2.471056,0.362672,2,2,1,1.5000,1.0000,0.5000,dual,0.549476,-0.115535,0.922037,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
260,2021-04-06,AU,AUD,-0.669310,2.471056,0.362672,2,2,1,1.5000,1.0000,0.5000,dual,0.549476,-0.079064,0.922037,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
261,2021-04-07,AU,AUD,-0.669310,2.471056,0.362672,2,2,1,1.5000,1.0000,0.5000,dual,0.549476,-0.088090,0.922037,neutral,improving,medium,3,5,2026-05-03T20:30:00.072964+00:00
