target_row_id,source_release_id,indicator_id,country_code,currency_code,headline_target_type,indicator_key,indicator_name,reference_period_start,release_timestamp_utc,actual_value,prior_actual_value,direction_target,direction_label,momentum_value,prior_momentum_value,acceleration_target,acceleration_label,binary_up_target,target_quality_flags,processed_at
116,27116,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2020-09-01,2020-10-21T06:00:00+00:00,0.500000,0.200000,1,up,1.100000,-1.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
117,27041,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2020-10-01,2020-11-18T07:00:00+00:00,0.700000,0.500000,1,up,-0.100000,1.100000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
118,26986,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2020-11-01,2020-12-16T07:00:00+00:00,0.300000,0.700000,-1,down,-0.600000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
119,27776,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2020-12-01,2021-01-20T07:00:00+00:00,0.600000,0.300000,1,up,0.700000,-0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
120,27700,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-01-01,2021-02-17T07:00:00+00:00,0.700000,0.600000,1,up,-0.200000,0.700000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
121,27616,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-02-01,2021-03-24T07:00:00+00:00,0.400000,0.700000,-1,down,-0.400000,-0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
122,27554,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-03-01,2021-04-21T06:00:00+00:00,0.700000,0.400000,1,up,0.600000,-0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
123,27484,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-04-01,2021-05-19T06:00:00+00:00,1.500000,0.700000,1,up,0.500000,0.600000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
124,27410,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-05-01,2021-06-16T06:00:00+00:00,2.100000,1.500000,1,up,-0.200000,0.500000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
125,28205,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-06-01,2021-07-14T06:00:00+00:00,2.500000,2.100000,1,up,-0.200000,-0.200000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
126,28124,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-07-01,2021-08-18T06:00:00+00:00,2.000000,2.500000,-1,down,-0.900000,-0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
127,28066,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-08-01,2021-09-15T06:00:00+00:00,3.200000,2.000000,1,up,1.700000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
128,27997,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-09-01,2021-10-20T06:00:00+00:00,3.100000,3.200000,-1,down,-1.300000,1.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
129,27905,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-10-01,2021-11-17T07:00:00+00:00,4.200000,3.100000,1,up,1.200000,-1.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
130,27836,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-11-01,2021-12-15T07:00:00+00:00,5.100000,4.200000,1,up,-0.200000,1.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
131,28649,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2021-12-01,2022-01-19T07:00:00+00:00,5.400000,5.100000,1,up,-0.600000,-0.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
132,28577,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-01-01,2022-02-16T07:00:00+00:00,5.500000,5.400000,1,up,-0.200000,-0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
133,28500,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-02-01,2022-03-23T07:00:00+00:00,6.200000,5.500000,1,up,0.600000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
134,28429,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-03-01,2022-04-13T06:00:00+00:00,7.000000,6.200000,1,up,0.100000,0.600000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
135,28348,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-04-01,2022-05-18T06:00:00+00:00,9.000000,7.000000,1,up,1.200000,0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
136,28274,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-05-01,2022-06-22T06:00:00+00:00,9.100000,9.000000,1,up,-1.900000,1.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
137,29108,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-06-01,2022-07-20T06:00:00+00:00,9.400000,9.100000,1,up,0.200000,-1.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
138,29036,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-07-01,2022-08-17T06:00:00+00:00,10.100000,9.400000,1,up,0.400000,0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
139,28968,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-08-01,2022-09-14T06:00:00+00:00,9.900000,10.100000,-1,down,-0.900000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
140,28879,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-09-01,2022-10-19T06:00:00+00:00,10.100000,9.900000,1,up,0.400000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
141,28798,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-10-01,2022-11-16T07:00:00+00:00,11.100000,10.100000,1,up,0.800000,0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
142,28714,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-11-01,2022-12-14T07:00:00+00:00,10.700000,11.100000,-1,down,-1.400000,0.800000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
143,29611,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2022-12-01,2023-01-18T07:00:00+00:00,10.500000,10.700000,-1,down,0.200000,-1.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
144,29521,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-01-01,2023-02-15T07:00:00+00:00,10.100000,10.500000,-1,down,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
145,29449,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-02-01,2023-03-22T07:00:00+00:00,10.400000,10.100000,1,up,0.700000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
146,29366,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-03-01,2023-04-19T06:00:00+00:00,10.100000,10.400000,-1,down,-0.600000,0.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
147,29265,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-04-01,2023-05-24T06:00:00+00:00,8.700000,10.100000,-1,down,-1.100000,-0.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
148,29195,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-05-01,2023-06-21T06:00:00+00:00,8.700000,8.700000,0,flat,1.400000,-1.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
149,30080,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-06-01,2023-07-19T06:00:00+00:00,7.900000,8.700000,-1,down,-0.800000,1.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
150,30006,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-07-01,2023-08-16T06:00:00+00:00,6.800000,7.900000,-1,down,-0.300000,-0.800000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
151,29926,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-08-01,2023-09-20T06:00:00+00:00,6.700000,6.800000,-1,down,1.000000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
152,29851,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-09-01,2023-10-18T06:00:00+00:00,6.700000,6.700000,0,flat,0.100000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
153,29763,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-10-01,2023-11-15T07:00:00+00:00,4.600000,6.700000,-1,down,-2.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
154,29671,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-11-01,2023-12-20T07:00:00+00:00,3.900000,4.600000,-1,down,1.400000,-2.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
155,30699,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2023-12-01,2024-01-17T07:00:00+00:00,4.000000,3.900000,1,up,0.800000,1.400000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
156,30611,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-01-01,2024-02-14T07:00:00+00:00,4.000000,4.000000,0,flat,-0.100000,0.800000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
157,30486,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-02-01,2024-03-20T07:00:00+00:00,3.400000,4.000000,-1,down,-0.600000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
158,30379,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-03-01,2024-04-17T06:00:00+00:00,3.200000,3.400000,-1,down,0.400000,-0.600000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
159,30253,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-04-01,2024-05-22T06:00:00+00:00,2.300000,3.200000,-1,down,-0.700000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
160,30169,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-05-01,2024-06-19T06:00:00+00:00,2.000000,2.300000,-1,down,0.600000,-0.700000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
161,31310,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-06-01,2024-07-17T06:00:00+00:00,2.000000,2.000000,0,flat,0.300000,0.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
162,31226,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-07-01,2024-08-14T06:00:00+00:00,2.200000,2.000000,1,up,0.200000,0.300000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
163,31118,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-08-01,2024-09-18T06:00:00+00:00,2.200000,2.200000,0,flat,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
164,31009,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-09-01,2024-10-16T06:00:00+00:00,1.700000,2.200000,-1,down,-0.500000,-0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
165,30886,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-10-01,2024-11-20T07:00:00+00:00,2.300000,1.700000,1,up,1.100000,-0.500000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
166,30782,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-11-01,2024-12-18T07:00:00+00:00,2.600000,2.300000,1,up,-0.300000,1.100000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
167,32041,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2024-12-01,2025-01-15T07:00:00+00:00,2.500000,2.600000,-1,down,-0.400000,-0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
168,31890,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-01-01,2025-02-19T07:00:00+00:00,3.000000,2.500000,1,up,0.600000,-0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
169,31761,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-02-01,2025-03-26T07:00:00+00:00,2.800000,3.000000,-1,down,-0.700000,0.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
170,31667,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-03-01,2025-04-16T06:00:00+00:00,2.600000,2.800000,-1,down,0.000000,-0.700000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
171,31516,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-04-01,2025-05-21T06:00:00+00:00,3.500000,2.600000,1,up,1.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
172,31424,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-05-01,2025-06-18T06:00:00+00:00,3.400000,3.500000,-1,down,-1.000000,1.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
173,32706,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-06-01,2025-07-16T06:00:00+00:00,3.600000,3.400000,1,up,0.300000,-1.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
174,32595,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-07-01,2025-08-20T06:00:00+00:00,3.800000,3.600000,1,up,0.000000,0.300000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
175,32482,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-08-01,2025-09-17T06:00:00+00:00,3.800000,3.800000,0,flat,-0.200000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
176,32340,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-09-01,2025-10-22T06:00:00+00:00,3.800000,3.800000,0,flat,0.000000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
177,32232,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-10-01,2025-11-19T07:00:00+00:00,3.600000,3.800000,-1,down,-0.200000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
178,32123,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-11-01,2025-12-17T07:00:00+00:00,3.200000,3.600000,-1,down,-0.200000,-0.200000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
179,32770,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-12-01,2026-01-21T01:00:00+00:00,3.200000,3.200000,0,flat,0.400000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
180,32767,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2025-12-01,2026-01-21T07:00:00+00:00,3.400000,3.200000,1,up,0.200000,0.400000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
181,1610,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2026-01-01,2026-02-18T07:00:00+00:00,3.000000,3.400000,-1,down,-0.600000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
182,1598,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2026-01-01,2026-02-18T08:00:00+00:00,3.000000,3.000000,0,flat,0.400000,-0.600000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
183,44911,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2026-02-01,2026-03-25T07:00:00+00:00,3.000000,3.000000,0,flat,0.000000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
184,45820,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2026-02-01,2026-03-25T07:00:00+00:00,3.200000,3.000000,1,up,0.200000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
185,45810,49,UK,GBP,CPI,cpi_headline_yoy,Headline CPI (YoY),2026-03-01,2026-04-22T06:00:00+00:00,3.300000,3.200000,1,up,-0.100000,0.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
186,26832,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-01-01,2020-02-19T09:30:00+00:00,-0.300000,,,,,,,,,"[""direction_target_short_history"", ""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
187,26754,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-02-01,2020-03-25T07:00:00+00:00,0.400000,-0.300000,1,up,,,,,1,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
188,26615,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-04-01,2020-05-20T06:00:00+00:00,-0.200000,0.400000,-1,down,-1.300000,,,,0,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
189,27344,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-06-01,2020-07-15T06:00:00+00:00,0.100000,-0.200000,1,up,0.900000,-1.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
190,27259,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-07-01,2020-08-19T06:00:00+00:00,0.400000,0.100000,1,up,0.000000,0.900000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
191,27200,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-08-01,2020-09-16T06:00:00+00:00,-0.400000,0.400000,-1,down,-1.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
192,27127,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-09-01,2020-10-21T06:00:00+00:00,0.400000,-0.400000,1,up,1.600000,-1.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
193,26979,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-11-01,2020-12-16T07:00:00+00:00,-0.100000,0.400000,-1,down,-1.300000,1.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
194,27778,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2020-12-01,2021-01-20T07:00:00+00:00,0.300000,-0.100000,1,up,0.900000,-1.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
195,27702,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-01-01,2021-02-17T07:00:00+00:00,-0.200000,0.300000,-1,down,-0.900000,0.900000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
196,27622,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-02-01,2021-03-24T07:00:00+00:00,0.100000,-0.200000,1,up,0.800000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
197,27553,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-03-01,2021-04-21T06:00:00+00:00,0.300000,0.100000,1,up,-0.100000,0.800000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
198,27473,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-04-01,2021-05-19T06:00:00+00:00,0.600000,0.300000,1,up,0.100000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
199,27409,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-05-01,2021-06-16T06:00:00+00:00,0.600000,0.600000,0,flat,-0.300000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
200,28206,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-06-01,2021-07-14T06:00:00+00:00,0.500000,0.600000,-1,down,-0.100000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
201,28065,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-08-01,2021-09-15T06:00:00+00:00,0.700000,0.500000,1,up,0.300000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
202,27994,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-09-01,2021-10-20T06:00:00+00:00,0.300000,0.700000,-1,down,-0.600000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
203,27911,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-10-01,2021-11-17T07:00:00+00:00,1.100000,0.300000,1,up,1.200000,-0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
204,27839,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-11-01,2021-12-15T07:00:00+00:00,0.700000,1.100000,-1,down,-1.200000,1.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
205,28650,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2021-12-01,2022-01-19T07:00:00+00:00,0.500000,0.700000,-1,down,0.200000,-1.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
206,28576,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-01-01,2022-02-16T07:00:00+00:00,-0.100000,0.500000,-1,down,-0.400000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
207,28502,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-02-01,2022-03-23T07:00:00+00:00,0.800000,-0.100000,1,up,1.500000,-0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
208,28428,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-03-01,2022-04-13T06:00:00+00:00,1.100000,0.800000,1,up,-0.600000,1.500000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
209,28340,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-04-01,2022-05-18T06:00:00+00:00,2.500000,1.100000,1,up,1.100000,-0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
210,28272,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-05-01,2022-06-22T06:00:00+00:00,0.700000,2.500000,-1,down,-3.200000,1.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
211,29110,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-06-01,2022-07-20T06:00:00+00:00,0.800000,0.700000,1,up,1.900000,-3.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
212,29035,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-07-01,2022-08-17T06:00:00+00:00,0.600000,0.800000,-1,down,-0.300000,1.900000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
213,28977,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-08-01,2022-09-14T06:00:00+00:00,0.500000,0.600000,-1,down,0.100000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
214,28881,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-09-01,2022-10-19T06:00:00+00:00,0.500000,0.500000,0,flat,0.100000,0.100000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
215,28795,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-10-01,2022-11-16T07:00:00+00:00,2.000000,0.500000,1,up,1.500000,0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
216,28718,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-11-01,2022-12-14T07:00:00+00:00,0.400000,2.000000,-1,down,-3.100000,1.500000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
217,29610,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2022-12-01,2023-01-18T07:00:00+00:00,0.400000,0.400000,0,flat,1.600000,-3.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
218,29523,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-01-01,2023-02-15T07:00:00+00:00,-0.600000,0.400000,-1,down,-1.000000,1.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
219,29448,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-02-01,2023-03-22T07:00:00+00:00,1.100000,-0.600000,1,up,2.700000,-1.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
220,29363,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-03-01,2023-04-19T06:00:00+00:00,0.800000,1.100000,-1,down,-2.000000,2.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
221,29264,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-04-01,2023-05-24T06:00:00+00:00,1.200000,0.800000,1,up,0.700000,-2.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
222,29196,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-05-01,2023-06-21T06:00:00+00:00,0.700000,1.200000,-1,down,-0.900000,0.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
223,30079,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-06-01,2023-07-19T06:00:00+00:00,0.100000,0.700000,-1,down,-0.100000,-0.900000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
224,30007,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-07-01,2023-08-16T06:00:00+00:00,-0.400000,0.100000,-1,down,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
225,29927,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-08-01,2023-09-20T06:00:00+00:00,0.300000,-0.400000,1,up,1.200000,0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
226,29847,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-09-01,2023-10-18T06:00:00+00:00,0.500000,0.300000,1,up,-0.500000,1.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
227,29670,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-11-01,2023-12-20T07:00:00+00:00,-0.200000,0.500000,-1,down,-0.900000,-0.500000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
228,30698,50,UK,GBP,CPI,cpi_headline_mom,Headline CPI (MoM),2023-12-01,2024-01-17T07:00:00+00:00,0.400000,-0.200000,1,up,1.300000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
